target_x,target_y,origin_gaze_x,origin_gaze_y,spread,pred_similarity_x,pred_similarity_y,pred_poly_x,pred_poly_y,pred_rbf_multiquadric_s0.0_x,pred_rbf_multiquadric_s0.0_y,pred_rbf_multiquadric_s1.0_x,pred_rbf_multiquadric_s1.0_y,pred_rbf_multiquadric_s2.0_x,pred_rbf_multiquadric_s2.0_y,pred_tps_x,pred_tps_y,pred_sim_rbf_multiquadric_s0.0_x,pred_sim_rbf_multiquadric_s0.0_y,pred_sim_rbf_multiquadric_s1.0_x,pred_sim_rbf_multiquadric_s1.0_y,pred_sim_rbf_multiquadric_s2.0_x,pred_sim_rbf_multiquadric_s2.0_y,pred_sim_tps_x,pred_sim_tps_y,pred_sim_pwa_x,pred_sim_pwa_y
512.0,478.0,519.9188153310105,521.82787456446,159.40361089113384,524.8994424269259,522.5929899825328,517.7669315514327,522.4535228157371,512.0005416870117,478.0015563964844,509.78587152146065,529.2373140299096,510.9388211466012,530.267053980031,512.0000007674098,478.0000002980232,511.9998681471408,477.99803453819686,509.78641734885434,529.2376104759619,510.9399273738874,530.2676571766801,512.0000009202123,477.9999999417537,510.9399273738874,530.2676571766801
512.0,546.0,507.135072463768,582.5234782608696,32.25875544053801,512.3450562274014,582.7158198835929,506.1666913391671,580.6475643825229,511.9997253417969,546.0011291503906,512.2444562363344,593.6249134184363,512.1348180684417,593.8283730481453,511.9999996200204,545.9999988675117,512.000093153671,545.9983821394522,512.2446701360608,593.6249905106266,512.1352791822632,593.8285400278143,512.0000005653059,545.9999985578139,512.1352791822632,593.8285400278143
533.0,427.0,510.7321212121212,461.2363636363637,51.227972858710245,515.6988379698773,462.6109150459121,507.3809895321776,463.5122947386865,533.0005187988281,427.00242614746094,514.2979845634909,472.39405149282175,514.4337566130853,472.10967334760426,532.9999994039536,426.99999845027924,533.0008246642133,427.00222669141993,514.2982042264407,472.39419727322064,514.4338435187469,472.10973482598064,532.9999997955342,426.99999866979823,514.4338435187469,472.10973482598064
747.0,768.0,749.9432432432433,758.07987987988,95.83531959184606,753.0752781016969,756.135661241147,740.3889308411192,752.6336643970926,746.9999084472656,768.0037536621094,746.8832704914712,768.0687486074457,746.797590334012,768.1424191284241,746.999999910593,767.9999977350235,746.9993351085328,767.9993087020845,746.8835280986283,768.0674047800272,746.799330938488,768.1386978320803,747.0000002144121,767.9999997434348,746.799330938488,768.1386978320803
747.0,427.0,750.2771771771772,451.0720720720721,111.62047315785708,752.8793825487626,452.1353635347688,747.25826528874,454.87303479637177,747.0001373291016,427.0,755.4864480582619,436.0526314909148,755.1404158357009,437.60319585097386,746.9999993890524,426.99999710172415,746.9999422411454,426.9994992769563,755.4865461940551,436.0527780685654,755.1405875960725,437.6034517761538,747.0000006984008,426.9999991624856,755.1405875960725,437.6034517761538
768.0,614.0,754.1207207207208,608.2483483483484,69.48835371862663,756.9548441754528,607.7650240750553,748.2097754722719,609.2308744876659,767.9996566772461,613.9996948242188,768.1275923697558,610.3316029082271,768.3281228771884,610.8850762818038,767.9999997727573,613.9999971240759,767.9990717755504,613.9977511258365,768.1276588300539,610.3316408636164,768.3282477524513,610.8851483285579,768.0000004568942,613.9999996216537,768.3282477524513,610.8851483285579
768.0,546.0,745.6058461538463,534.7043076923077,122.50357544023154,748.3972614960597,534.9561768986047,741.3066982934034,537.4125532473402,768.000186920166,546.0009460449219,768.586638916624,548.436716866494,768.612011052172,547.6214046606638,767.9999994561076,545.9999966993928,767.9993809418605,545.9991151310265,768.5869652395562,548.4370435577354,768.6126565965645,547.6220527292577,768.0000002527462,545.9999988369406,768.6126565965645,547.6220527292577
512.0,614.0,493.20990990991,609.451951951952,93.78785855489032,498.6025191086253,609.4043300367196,492.938764968085,606.0981306699049,511.9998016357422,613.9987182617188,512.9077551297487,613.4331214465601,512.619881037177,613.6330743668004,512.0000009015203,613.9999973773956,511.9994383591136,613.9986293531258,512.9080601292869,613.4332096875844,512.6205779988438,613.6332822535298,512.0000006842336,613.9999981141884,512.6205779988438,613.6332822535298
597.0,546.0,594.2968023255813,552.3540697674421,45.25059763687991,598.6010252986947,552.692519760422,591.8239257835855,552.8782346643633,597.0002098083496,545.9995880126953,596.4710455704753,545.9301163370292,596.0241505259373,546.1743196098196,596.9999997522682,545.9999971687794,596.9996726070443,545.9989772799532,596.4711591756026,545.9301767382937,596.0243385859661,546.1744163424088,597.0000003059307,545.9999989631693,596.0243385859661,546.1744163424088
512.0,614.0,500.1072072072072,640.066066066066,80.0859219718302,505.48474334365415,639.7066552871926,500.1968864738284,635.2831886566559,511.9989471435547,613.9991455078125,512.4525953925331,613.7424430541068,511.8481921849143,614.0923804715931,512.0000000372529,613.9999986290932,511.99988006240415,613.9983728164895,512.4533884628861,613.7425863767945,511.85102046693896,614.0927845661587,512.000000404182,613.9999974602921,511.85102046693896,614.0927845661587
597.0,614.0,583.2834834834837,624.0651651651652,32.40224612760841,587.8186093668223,623.7198743421103,581.3007860065159,621.6400736942427,596.999870300293,614.0015106201172,597.6804415844363,614.5332021730792,597.3433131080583,613.9554207408673,596.9999998863786,613.9999975711107,596.999986777711,613.9986009198691,597.6806365950029,614.533268952502,597.3438036409639,613.955607853626,597.0000003433556,613.9999985593821,597.3438036409639,613.955607853626
597.0,478.0,601.4228228228227,479.64744744744746,49.418169994707675,605.5325234366835,480.6860597080788,598.453634750087,482.1907436056564,597.0001983642578,477.9997863769531,596.9685451182122,475.92795842750274,596.9558938780747,475.8292271572918,596.9999995827675,477.99999701976776,596.9993813468398,477.99801039167255,596.9685902768713,475.92799285538536,596.9559293572627,475.82924153466524,597.0000006037087,477.9999991304478,596.9559293572627,475.82924153466524
683.0,546.0,681.3133333333334,549.4710144927536,47.78277300425767,684.7600177628026,549.6884683939496,677.7036413830963,551.1461444554379,682.9997901916504,545.9992370605469,686.3242982166239,554.4658896789224,687.0314193700274,553.9161242244863,682.9999998146668,545.9999974519014,682.9992679459081,545.9970621439496,686.3243978481039,554.465959965706,687.0315990536253,553.9162521280849,683.0000005344898,545.9999995223114,687.0315990536253,553.9162521280849
768.0,546.0,759.6788590604027,593.2130872483223,119.60070599575434,762.4327361154016,592.8675465426508,753.9694988666099,594.7123358341717,768.0004692077637,545.9997863769531,767.8221687272526,604.6921407761802,767.7736334392257,604.7778558284317,767.9999996162951,545.9999969750643,767.9991385507043,545.9980397067133,767.822236327355,604.6921865317939,767.773776237557,604.7779527141332,768.0000003668125,545.9999996862474,767.773776237557,604.7779527141332
768.0,614.0,764.0274074074075,655.3466666666667,170.49846784582945,766.8452441176814,654.3848787178772,756.7049734472628,654.9032663371047,767.9999237060547,614.0021667480469,769.9752132789617,614.8105348765494,772.6663056615653,616.9295173636347,767.9999998249114,613.999997407198,767.9995333632869,613.9984651436584,769.9758335502229,614.8105909570236,772.668220514609,616.9294477706003,768.0000003507776,613.9999993374126,772.668220514609,616.9294477706003
683.0,614.0,684.063125,616.875625,156.13096370985485,687.5984742997857,616.4279278180417,679.7273623954114,616.4706483062846,683.0001029968262,614.0003356933594,684.8765710481875,618.376405453655,684.9058902231136,618.3944386291896,682.9999999227002,613.9999976679683,682.9995248674127,613.998087730151,684.8766043077044,618.3764175885132,684.9059629729204,618.3944658336383,683.0000005860525,613.9999995565828,684.9059629729204,618.3944658336383
512.0,614.0,500.7921212121211,610.5890909090907,61.178949197822945,506.1123897406292,610.5173227707631,500.39906479453833,607.3155165839985,511.99881744384766,614.0007781982422,512.086201584385,612.4739919235799,512.4078205835049,612.6169613109123,512.000000372529,613.9999969005585,511.9994975897503,613.9979441086538,512.086330307477,612.4740269054449,512.4080788037686,612.6170312988028,512.0000004666877,613.9999985615499,512.4080788037686,612.6170312988028
683.0,614.0,676.7598746081504,612.6648902821316,135.9607107926143,680.3595596915866,612.270976164593,672.645881639557,612.2952441269238,682.9998874664307,613.9996719360352,683.5543056645256,615.4169716175602,683.5858103337241,615.3741669864085,682.9999997820705,613.999997369945,682.9993187553073,613.9974700000422,683.5543458197199,615.4169874463151,683.585877139577,615.374192271862,683.000000448973,613.999999203934,683.585877139577,615.374192271862
512.0,546.0,501.287213114754,550.9245901639345,122.68368618943066,506.50029846502406,551.436569610983,499.8187773007312,550.2665291732841,511.99991607666016,546.0,512.3561226143029,545.9425287941049,512.00866102279,546.4315057462718,511.9999997355044,545.9999980330467,511.9997415192233,545.9973148502409,512.3563551568736,545.9426265496236,512.0091985868153,546.4317335132687,512.0000004268991,545.9999981321394,512.0091985868153,546.4317335132687
768.0,546.0,766.6225255972696,542.1870307167235,144.06516395551537,769.2208519470609,542.3295374190495,761.8828696315763,544.9636990957271,767.9998931884766,545.9980773925781,768.4124929085901,546.3603157006946,768.4060742980837,546.0898655305136,767.9999996572733,545.9999970793724,767.9995232117093,545.9980249678777,768.4125171591207,546.3603431489576,768.4061125410411,546.0899046171273,768.0000005108035,545.9999998783753,768.4061125410411,546.0899046171273
512.0,478.0,518.8872093023256,483.8360465116278,87.64197894229473,523.8127833076733,484.9751777140173,516.0246132722793,485.597020977168,511.99981689453125,477.99725341796875,511.8606806159587,478.0980438423394,511.8575212450105,477.5231046282679,512.0000001564622,477.99999862909317,511.99955088579827,478.00246042886107,511.86078841410654,478.0981130842502,511.85778041582034,477.52326928396184,512.0000017353314,477.9999991146597,511.85778041582034,477.52326928396184
832.0,666.0,812.0757575757576,656.3643097643097,207.12443635895644,814.4245587556022,655.3101418270988,803.1419664075669,656.7475404156238,831.9995880126953,666.0020751953125,832.2944779346908,666.2733636424164,832.602154905424,666.6031527483974,831.9999994933605,665.9999966621399,831.9990750519889,665.9975197567863,832.2945286434376,666.2733538177007,832.6024937329755,666.6033071575974,832.0000000601965,665.9999985649509,832.6024937329755,666.6033071575974
768.0,614.0,760.8726726726727,616.0912912912913,77.39617670241759,763.6540917031517,615.5195408839464,754.6109293300149,616.9352688099179,768.0004081726074,614.0009765625,768.2020651212115,613.641500369049,768.2428286338363,613.6250334985762,767.9999996498227,613.9999970793724,767.9999436013451,613.9996739405871,768.2021052711362,613.641521650985,768.2428956800824,613.6250687392804,768.0000003375163,613.9999996203661,768.2428956800824,613.6250687392804
768.0,546.0,762.9432432432433,547.6468468468469,23.18646831177126,765.5869837269096,547.7421683479057,758.1469053595254,550.2774631033066,768.0000915527344,545.9996948242188,768.0818488711793,546.1076733215887,768.2102394985523,546.1411202350973,767.9999993033707,545.9999968856573,767.9998255237846,545.9997061897026,768.0818691599455,546.1076951759038,768.2102783653612,546.1411625811485,768.0000001728444,545.999999921392,768.2102783653612,546.1411625811485
597.0,478.0,576.8747747747748,493.812012012012,62.85300023081451,581.249292826106,494.75394196658095,574.0826298747431,495.82912953879077,597.0001220703125,478.00184631347656,593.1397938313967,487.53301045665285,592.177502400833,487.6948585163482,596.9999997988343,477.9999983012676,597.0000939125317,478.0000967517372,593.1401166410402,487.5332329256053,592.1782181311752,487.6953506329374,597.0000011826056,477.99999923853835,592.1782181311752,487.6953506329374
768.0,478.0,766.0555555555555,500.2543543543544,70.96915785724786,768.5875172226938,500.80869262379423,762.1550352643036,503.69072521030296,767.9999923706055,477.99920654296875,766.884239258854,476.99862428507913,766.7428525549158,477.68802967814554,767.9999993517995,477.99999525398016,767.9991688340219,477.9982067839505,766.8843069410564,476.99871175727316,766.7429894453112,477.6882099961189,768.0000001213762,477.9999990062119,766.7429894453112,477.6882099961189
683.0,614.0,671.6768253968254,683.0403174603175,161.30485586917456,675.4470173742577,681.9655783230315,666.8822655234751,679.6059251534102,682.9992446899414,614.0015869140625,699.4848739636,652.8324543585222,700.1020632836007,655.3438392110547,682.9999999022111,613.9999975711107,682.9993779089257,613.9973928982268,699.484771860831,652.8327091251973,700.105944046589,655.3437013035815,683.0000004030719,613.9999991187702,700.105944046589,655.3437013035815
512.0,478.0,500.5081699346405,526.0464052287582,122.75897651187182,505.6862191387282,526.8034789385279,498.5500717920819,526.300355360946,512.0001525878906,478.00318908691406,512.4285314629706,526.085288025617,512.0282133354831,529.0572089418329,512.0000000782311,477.9999988079071,512.0000008770094,477.9986083330591,512.4290816615667,526.0855629703442,512.029114580504,529.057641747992,512.0000003629193,477.9999999823053,512.029114580504,529.057641747992
768.0,478.0,768.5795795795798,474.09099099099103,108.5870533659916,771.0419371841774,474.89735060464386,765.1435847416035,477.81629406849567,767.9998626708984,478.00189208984375,768.2283460400486,478.19073640990973,768.2305860622255,478.54716801979885,767.9999995045364,477.99999748542905,768.0001204727516,478.00001173745636,768.2283707107174,478.1907714716233,768.2306303443559,478.5472282916305,768.0000007940755,477.999999272635,768.2306303443559,478.5472282916305
597.0,478.0,595.460465116279,493.77819767441866,64.7475930902051,599.6528213464012,494.68858211270106,592.6104856030164,495.9601025603319,597.0003814697266,477.99920654296875,597.2485324011159,477.1415227296093,597.2992966432148,477.0008227116068,596.9999995585531,477.9999970793724,597.0002105675926,478.00010555020106,597.2485958596849,477.14156995536666,597.2993933763678,477.0008956020587,597.0000007257154,477.99999891749155,597.2993933763678,477.0008956020587
597.0,410.0,585.84477124183,461.8003267973857,123.65788258116687,590.07649654705,463.040524675558,582.7120083346026,464.5882219152934,597.0000076293945,410.0016174316406,591.937695630164,470.9901463477581,592.3446059436883,471.2651457950142,596.9999997969717,409.9999983906746,596.9998669083782,409.9993564626674,591.9377898197256,470.99022326757756,592.3448201275753,471.2653225760931,597.0000004917003,409.99999858350554,592.3448201275753,471.2653225760931
512.0,614.0,501.0100323624594,639.4297734627831,154.83088212975443,506.3776312351837,639.075048660605,501.06902612886637,634.6986064096247,512.0001220703125,614.0018920898438,512.6376877506045,613.6776278083707,512.1969920326337,613.8642965204563,512.0000001788139,613.9999977946281,511.99910645491025,613.9984647983003,512.6381268235563,613.6777281118268,512.199103071718,613.8646238265358,512.0000007630005,613.9999987834383,512.199103071718,613.8646238265358
832.0,563.0,815.9771771771773,559.7513513513513,81.13287070776202,818.1220484329298,559.637112148829,809.9604795639978,562.7217927550381,832.0002899169922,562.9991760253906,830.451979661193,562.5311243985634,829.7566502401542,562.4451008205433,831.9999996572733,562.9999965131283,831.9994440628126,562.9971280179697,830.4519837823192,562.531235373487,829.756854132621,562.4454655553208,832.0000002412036,563.0000002316909,829.756854132621,562.4454655553208
832.0,358.0,830.6050228310503,450.62146118721466,106.3154918288262,832.4193977938578,451.55139525603704,827.4653623550157,454.7169610204704,832.0004730224609,357.99932861328125,832.0446150385869,454.4967117322776,832.1261645628729,456.2334277526206,831.9999996125698,357.9999960809946,831.9998116122172,357.9945715255683,832.0446491697624,454.49681843699113,832.1262388814714,456.23356427949807,832.0000007675574,357.999998707289,832.1262388814714,456.23356427949807
704.0,563.0,685.5625,628.3447115384615,160.37109452030631,689.1028292716461,627.7820678672297,681.0491742144131,627.5348377486521,703.9999485015869,563.0004425048828,688.7678238469562,623.9432725230872,688.5284948509743,624.2856812505379,703.9999998221174,562.9999974668026,703.9994891227203,562.997850032757,688.7678693301992,623.9432871787476,688.5285918177011,624.2857109997285,704.0000004327836,562.9999992644889,688.5285918177011,624.2857109997285
832.0,358.0,851.8772585669783,358.04267912772593,79.3689442136059,853.3244223257685,359.8432216369915,851.2140847075458,361.41622226499226,832.0006561279297,358.00518798828125,831.9574725319253,357.9530655457056,832.1553795095024,357.96637722952437,831.9999972358346,357.9999946653843,831.9998678824091,358.0024623596477,831.9578260011373,357.95476787259435,832.1563428338474,357.9730494066866,832.0000004580403,357.9999997341442,832.1563428338474,357.9730494066866
832.0,461.0,824.9271565495208,493.34696485623016,125.25728455075604,826.8704433150441,493.8680098749122,820.670249585295,497.2523831175073,831.9996185302734,460.99951171875,832.29236722719,465.8733879416941,832.406943508201,467.4418259580052,831.9999987445772,460.9999960064888,831.9998149581105,460.9965499139747,832.2925180953433,465.8731897085112,832.4072571571049,467.44189646256416,832.0000001944453,460.9999993837795,832.4072571571049,467.44189646256416
320.0,256.0,366.71051051051046,319.77447447447446,161.5411125832512,372.84573535404775,322.7820942929203,355.8466211441715,324.1494132310811,320.0008544921875,255.996826171875,319.00543133511746,256.78456389815256,319.0436559326954,259.0522116344291,320.0000039488077,255.999995470047,319.9989030786571,255.99883013276406,319.03058620934894,256.8017586834641,319.14225982823405,259.127721508131,319.9999989100513,255.9999967148716,319.14225982823405,259.127721508131
747.0,256.0,771.0936026936026,279.34276094276095,94.12274007223456,773.1973096589481,282.0529647463111,770.3223515233431,281.6742034866938,746.9999084472656,255.99847412109375,751.0815896758977,260.10847401356295,752.9044231663192,262.2356146029815,746.9999990053475,255.99999463558197,747.0001508454716,255.99699550802984,751.1061471302037,260.17289751086287,752.9471622672827,262.3479149722982,746.9999996135866,256.0000019663123,752.9471622672827,262.3479149722982
747.0,768.0,719.2435146443515,749.5849372384938,226.3654833177194,722.6617775665198,747.776606563947,711.3395512387764,743.8249071854002,747.0002288818359,768.0035095214844,744.1735389510759,761.1759958873154,744.2128122742361,761.0426306445988,746.9999999050051,767.9999972730875,747.0001717315589,767.9993085903142,744.1748520180862,761.1754295175878,744.2175642268757,761.040041519186,747.0000001744901,767.9999990505192,744.2175642268757,761.040041519186
533.0,768.0,512.9481617647059,793.7033088235294,179.31931631858603,518.4633888608453,791.816526285139,514.2180093924692,779.2956612490415,533.0004730224609,768.0008850097656,533.1902850716579,768.0294059332591,533.3215299873027,768.0600986807767,533.0000005625188,767.9999977350235,532.9998268491265,767.9979838046703,533.2111774840171,768.0169137522818,533.3560138791429,768.040140713255,533.0000005668637,767.9999992761287,533.3560138791429,768.040140713255
533.0,768.0,517.4171171171172,811.7441441441441,208.06651765528267,522.9194994281316,809.6729314771494,518.5644524717584,796.0743720515186,533.000732421875,768.0054016113281,533.0107071311431,768.4003379290007,532.8575076521392,768.6741385910173,533.0000006742775,767.9999998807907,533.0002794574285,768.0025518384775,532.8547674760667,768.4883847192016,532.5712727519368,768.8333411231599,533.0000012713755,767.9999981370768,532.5712727519368,768.8333411231599
320.0,256.0,331.76604938271606,286.42438271604937,215.9664814609469,338.18646270700236,289.81870315456,317.97543519612816,291.21939598551535,319.9986877441406,256.0009765625,319.9758175949828,255.81871561639855,319.8078769196363,255.48866674739475,319.9999998807907,255.99998664855957,319.99981719918986,256.00357864284126,319.98499874360976,255.82802194837097,319.8361857782799,255.51829939661513,319.99999544688006,255.99998829745857,319.8361857782799,255.51829939661513
576.0,563.0,564.9759615384615,591.9852564102565,83.61773060522275,569.635444596198,591.9856863956354,563.1898527323171,590.6270540328761,575.9997978210449,563.0016708374023,574.6050039797701,576.7987462941201,573.7692719550896,579.0168449625271,575.9999996349216,562.9999974966049,575.9997825173406,562.9971533756159,574.6055675020644,576.7989473136529,573.7705819747817,579.0173070156886,576.0000004673121,562.9999987225435,573.7705819747817,579.0173070156886
448.0,563.0,437.3172413793104,602.0031347962382,74.48843005708284,443.24471497501787,602.1243599462473,437.8422130094855,598.0216078050867,447.9997100830078,562.9966735839844,447.8333246283437,586.8865552225398,447.4960097624462,589.8356420291093,447.99999994039536,562.999997138977,447.9990942474788,562.9954536962473,447.83568884665425,586.8872457954426,447.50184241684025,589.8373064027296,447.9999998804515,562.9999977159464,447.50184241684025,589.8373064027296
533.0,768.0,508.8015151515152,753.0093939393938,113.28447637245996,514.2875761072731,751.5284451033505,509.9570680946343,741.4655885662571,532.9993896484375,768.0020751953125,533.0451326157563,768.0861419111825,532.790662291969,767.9147632420572,533.0000001676381,767.9999965429306,532.9996732752419,768.0006435896786,533.0493435567563,768.0849609244098,532.8076105798076,767.9110650352515,533.0000001992679,767.9999983693989,532.8076105798076,767.9110650352515
747.0,256.0,772.8585585585588,235.48288288288293,143.75853890537496,774.869747079804,238.61980155285855,772.49862319394,236.65386309355972,746.9988403320312,255.99981689453125,747.3374929813399,255.65308017373172,748.2103519412085,256.0586753823918,746.9999979026616,255.9999966621399,746.9991721286322,255.9952287989523,747.3563915155944,255.68816652833775,748.2445710722066,256.12064523524316,746.9999996906961,255.99999907788296,748.2445710722066,256.12064523524316
320.0,597.0,365.0081081081082,623.3978978978979,202.05896193886383,371.68076613199423,623.4335151354431,367.41609583670345,616.8450721818417,320.0020294189453,597.0003967285156,324.61104833259014,603.6482223260027,328.90511430941297,606.4236129795208,319.99999955296516,596.9999980926514,320.00034621011923,596.9999519030213,324.71125491625185,603.6713653108715,329.0995926503326,606.4677208673462,320.0000015239091,596.9999982754349,329.0995926503326,606.4677208673462
320.0,427.0,308.7463768115942,434.1052173913044,113.79592380644088,315.64562989581515,436.09203290446004,302.67230681389236,435.657567619099,319.9992370605469,426.9970703125,319.99889423299464,427.0073499565042,320.001252622591,427.01314611607086,319.9999991059303,427.0000104904175,319.99963380206515,426.9967570255538,319.9975473447708,427.00696218428476,320.00337345092754,427.0139927159178,320.00000266540934,427.00000071032247,320.00337345092754,427.0139927159178
533.0,427.0,525.2228228228229,438.05705705705714,106.47355172161872,530.0078032565294,439.6338674451366,521.4505351761462,440.9341213869827,533.0001373291016,426.99896240234375,531.1332181266371,431.56146059734965,531.0427627472181,431.5638272704218,532.9999986737967,426.99999463558197,532.9996855807482,426.9966298963085,531.1334002391128,431.5616029373235,531.0428249617095,431.5639022726267,533.0000003677784,426.9999977971569,531.0428249617095,431.5639022726267
320.0,256.0,338.61531531531534,264.24654654654654,99.14003811734142,344.93058125817674,267.84641952778395,323.79509015316773,269.17532144948837,319.9991760253906,256.0045166015625,319.6568184445787,255.89054339215363,319.4523128482324,255.63409477054302,319.9999986588955,255.99999809265137,319.9981471761455,256.00071640278395,319.70625128769075,255.94518563407394,319.55349442252896,255.73563071704768,320.00000071668524,255.9999959018379,319.55349442252896,255.73563071704768
320.0,597.0,364.3267441860466,531.2927325581395,145.6438348751011,370.84810614296373,532.2319709339291,363.1567687932211,529.5794304427282,319.9991760253906,596.9983825683594,331.2151191097946,582.6764353344188,337.3048303392643,574.6989750953762,320.0000006854534,596.9999960660934,319.99974798866685,596.9959479847104,331.43082283113915,582.7522519017158,337.71381732598354,574.8441408972441,319.9999988720673,596.9999956169278,337.71381732598354,574.8441408972441
576.0,563.0,564.8749174917491,587.5290429042905,87.57848885659712,569.5277476107494,587.5733084682719,563.0561978259756,586.3504949466177,576.0002517700195,563.0004959106445,573.727232948806,568.3744557186837,573.1648604473994,571.7399404260195,575.9999995827675,562.9999972581863,575.9997477328197,562.9982237819926,573.7276388892788,568.3746128160413,573.1658175296061,571.740301142317,576.0000001994686,562.9999987487093,573.1658175296061,571.740301142317
832.0,358.0,840.7783281733748,362.3693498452012,134.88026211905074,842.3416607800685,364.14653543053464,839.8888282891368,365.844292846101,831.9992370605469,357.9949951171875,831.9755093162275,358.00232544523897,831.9109115309238,357.97501036958056,831.9999988004565,357.9999953955412,831.9966900769435,357.99480203209714,831.9755232670035,358.0020233207342,831.9109312532167,357.9740847301018,832.0000003699028,358.0000004511912,831.9109312532167,357.9740847301018
704.0,666.0,667.3608058608057,642.9128205128205,163.6881495938552,671.1044627040407,642.2386557735952,663.1717831177181,641.1955409188566,703.9994506835938,666.000114440918,693.0981688419415,630.328226652633,692.0654266198771,628.8759292567083,703.9999996735714,665.9999970756471,703.999257168152,665.9970023312123,693.0984705620464,630.3283737198688,692.0660732026587,628.8762409950648,704.0000002462199,665.9999988057168,692.0660732026587,628.8762409950648
448.0,563.0,452.3667763157895,574.90625,111.1516118952855,458.1003189547753,575.2671603489678,451.97208361145505,572.5026692192946,447.9990539550781,563.0003662109375,447.36461711511583,562.7329607550382,447.282107696974,562.385138775513,447.9999996870756,562.9999973773956,447.9991074069237,562.9988040257256,447.36480193914554,562.7330261660925,447.28257143415954,562.3852999141807,448.0000003739094,562.9999978471558,447.28257143415954,562.3852999141807
960.0,256.0,1026.0583081571,199.37703927492444,165.97272344204967,1025.5267026261,202.43345550104095,1034.5730140811288,195.5707907048134,959.9989624023438,256.001708984375,964.0606134471527,259.3076732847112,967.2227121116994,261.802263066078,960.000001475215,256.0,959.9982297257093,255.99803069635345,963.8842965281592,254.81058372216467,966.8407256705332,253.73029199049597,960.000000341287,255.9999857287021,966.8407256705332,253.73029199049597
533.0,256.0,552.2822429906543,254.5205607476636,173.4035985418751,556.4873049131403,257.84926352649154,544.8050622360615,258.13693526486963,532.9994506835938,255.9998779296875,533.0303556651052,255.95617967803264,533.7389423568857,255.9898006285366,532.9999980852008,255.99999904632568,533.0012209287653,255.99733481555404,533.0567458223542,256.00125882813836,533.7978574910486,256.0782786688028,533.0000006987522,255.9999992623848,533.7978574910486,256.0782786688028
747.0,768.0,699.6528052805278,752.4752475247525,133.630980728803,703.2679765220548,750.6721979658531,692.5767167771046,746.0552613085107,746.9993362426758,768.0005645751953,744.2183889775806,760.0887063116097,743.4701016635936,758.6203503534089,746.9999999199063,767.9999965056777,746.9999101158048,767.9973322431969,744.2343192275678,760.0803595951064,743.5154596559989,758.5981493086246,747.000000189599,767.9999984707164,743.5154596559989,758.5981493086246
533.0,768.0,511.34568690095847,742.8699680511181,92.5474366939966,516.789429483659,741.4840024023695,512.3119541978465,732.0993485157467,533.0014190673828,768.0018920898438,533.0930145482744,768.0548473788731,532.7540522065374,767.7098277408113,532.9999998994172,767.9999973773956,533.0007560827801,768.0039456396742,533.0915931536149,768.0551341227372,532.7622284390329,767.7084926165887,533.000000958986,767.9999986200971,532.7622284390329,767.7084926165887
832.0,563.0,814.1069486404834,567.5253776435046,78.67117925765649,816.2834779667933,567.3381756970036,807.8988453363609,570.326024310571,832.0004348754883,563.0003356933594,831.9871635523832,562.757641268221,831.0888371305546,562.6174799822784,831.9999994374812,562.9999960511923,831.9996187138636,562.995737952863,831.9872054270941,562.7577788670412,831.0890724723472,562.6178686780029,832.000000399657,562.9999997743714,831.0890724723472,562.6178686780029
832.0,461.0,814.0039999999998,469.61666666666673,121.33583944460908,816.0136120864981,470.3889573270153,810.4431238576881,473.60217704944654,831.9996643066406,460.9991760253906,828.8437486451112,462.09276968339327,828.3597157132554,462.14526458712135,831.9999987594783,460.9999962374568,831.9993908950919,460.9981797391247,828.8439220577848,462.09314008092224,828.3601081718407,462.1460965798051,832.0000000769132,460.9999990740489,828.3601081718407,462.1460965798051
704.0,666.0,694.1990228013028,650.0543973941367,92.9011453896555,697.6919657328483,649.264228043523,689.1462916515891,648.5356640142454,704.0001697540283,666.0022444725037,702.0258485997692,660.4304575155729,701.6334959373717,659.4265163670916,703.9999998882413,665.9999974817038,703.9999748804923,665.9987646913196,702.0259419116585,660.4304763292257,701.6336807435011,659.4265507611708,704.0000004546102,665.999999386635,701.6336807435011,659.4265507611708
704.0,666.0,694.0861445783133,650.2551204819277,68.25205231319423,697.580537763884,649.463178033763,689.0337729240372,648.7260263558926,703.9996185302734,666.001232624054,702.1466165421825,660.7990511110947,701.7407376047704,659.7440520366745,703.9999997057021,665.9999972432852,703.999425855925,665.997393960887,702.1467102928923,660.7990698970251,701.7409234795955,659.7440864047411,704.0000002994143,665.9999990489422,701.7409234795955,659.7440864047411
832.0,666.0,820.2225352112677,671.5292253521127,138.83292381192595,822.5175234901408,670.3124978036836,810.4858687022427,671.5323952470916,832.0006103515625,666.00244140625,831.9997345017673,665.9327227476097,832.0744336338394,665.8658625789067,831.9999996349216,665.9999972581863,832.0003420936564,666.0001809091524,831.9998574019546,665.933008829165,832.0741508376586,665.866063016682,832.0000003280738,665.9999998004392,832.0741508376586,665.866063016682
448.0,563.0,448.7086956521738,580.5046376811594,137.24709940010476,454.48768235736605,580.8169687320168,448.50419766822364,577.7804117995914,448.0003204345703,563.0022583007812,447.6717588616593,562.3699756553688,447.5062593463572,562.1680070807051,447.9999993443489,562.9999979138374,447.99976731830355,562.9977243472512,447.6719969177222,562.3700552587305,447.50677273172477,562.1681816440631,448.0000020264935,562.9999976684029,447.50677273172477,562.1681816440631
